商品名称,商品缩略图,商品链接,国家、地区,商品价格最大值,商品价格最小值,商品星级,店铺商标链接,店铺链接,店铺名称,店铺销量,店铺商品数,商品类目-en,商品类目-zh,商品评论数,销量环比,带货达人数,上架时间,运费（预设目的地为纽约）,销量,销售额,运营模式
Automatic Robot Vacuum Cleaner 3-in-1 Smart Wireless Sweeping Wet And Dry Ultra-thin Cleaning Machine Mopping Smart Home,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/f71da1df-0a85-495f-b95b-a0620db804af.jpeg,https://shop.tiktok.com/view/product/1729473964435280329?region=US&local=en,美国,64.99,64.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/6336d530-d314-4b91-aae1-812dcce635f0.jpeg,aweme://ec/store?sellerId=7495671857667606985&url_maker=store_rpc&store_page_version=1,RoomRush,242,0,Household Appliances,家电,0,,0,2024-05-07,$0.00,,,
Supersonic ROBOT VACUUM CLEANER with WiFi Connectivity and Alexa Enabled SC-860SV,https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/93c75a8d-220c-404a-a6c7-48219d76090c__1729475261199848312.jpeg,https://shop.tiktok.com/view/product/1729475261199848312?region=US,美国,259.99,259.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/140e0814-7bc7-432a-b5f7-0cfda7e61743.jpeg,aweme://ec/store?sellerId=7495379014296308600&url_maker=store_rpc&store_page_version=1,California Electronics,540,436,Household Appliances,家电,0,,1,2024-10-23,$0.00,,,
"Ultenic T10 Elite Robot Vacuum and Mop Combo, Self Emptying for 45 Days Hands-Free Cleaning",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/f8d2c8f5-8a9e-4cae-b363-d35a9d1571e0.jpeg,https://shop.tiktok.com/view/product/1729475304533102766?region=US,美国,399.99,399.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/d9ee82b5-7535-4cc8-b9d6-e309de37b120.jpeg,aweme://ec/store?sellerId=7495567690917906606&url_maker=store_rpc&store_page_version=1,Ultenic-US,948,4,Household Appliances,家电,0,,4,2024-05-09,,,,
"EUREKA E10s Robot Vacuum with Bagless Self Emptying Station, Robotic Vacuum and Mop Combo, 45-Day Capacity, 4000Pa Suction for Pet Hair, Carpet&Floor, Auto Lifting Mop, LiDAR Navigation, App Control",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/8379bd70-85bf-4978-a923-07e32dd1c66b.jpeg,https://shop.tiktok.com/view/product/1729475313887908528?region=US,美国,450.00,450.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/0cfcc9d1-a82f-41f8-bc48-46912fab067a.jpeg,aweme://ec/store?sellerId=7495535264633293488&url_maker=store_rpc&store_page_version=1,Midea-US,25752,25,Household Appliances,家电,0,,0,2024-05-09,$0.00,,,
"【3-in-1】Honiture G20 Pro Vacuum & Mop Robot Vacuum, 4500Pa Strong Suction Carpet Auto-boost Robotic Vacuum Cleaner, Self-Charging, Remote&Voice Control, Anti-Collision and Boundary Strips robot  vacuum Sweeper Home Cleaning",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/0b4a823c-468f-4cad-a7cf-9d646bd73712__1729475532709270444.jpeg,https://shop.tiktok.com/view/product/1729475532709270444?region=US,美国,139.99,139.99,3.6,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/51d01259-deb6-42bb-ac33-c4e910ae79e6.jpeg,aweme://ec/store?sellerId=7495130632515914668&url_maker=store_rpc&store_page_version=1,Laresar Store,31412,12,Household Appliances,家电,10,,72,2024-05-10,,,,
Sgizoku Vacuum Mop Replacement Pads for ECOVACS DEEBOT X1 OMNI Turbo T10 T20 Robot Vacuum Cleaners and X2 Omni Vacuum Cleaner（4 Pack）,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/1a979f06-0794-42a0-83da-85e596399c48.jpeg,https://shop.tiktok.com/view/product/1729475660598252290?region=US,美国,12.99,12.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/4b220d68-2f13-4723-84b3-bd2b0bf2146a.jpeg,aweme://ec/store?sellerId=7495713059991685890&url_maker=store_rpc&store_page_version=1,Sgizoku,36,46,Household Appliances,家电,0,,0,2024-06-21,$6.00,,,
Sgizoku Vacuum Bags Replacement Dust Bags Compatible with ECOVACS DEEBOT X2 Omni/ X2/ X2 PRO/ DEX86 Robot Vacuum Cleaner Accessories Spare Replacement Parts (12 Pack),http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/3da287e8-960d-4a77-8026-6808b2203f6b.jpeg,https://shop.tiktok.com/view/product/1729475694007980802?region=US,美国,20.99,20.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/4b220d68-2f13-4723-84b3-bd2b0bf2146a.jpeg,aweme://ec/store?sellerId=7495713059991685890&url_maker=store_rpc&store_page_version=1,Sgizoku,36,46,Household Appliances,家电,0,,0,2024-06-21,$6.00,,,
Eufy Clean L60 Hybrid Self Empty Station Robot Vacuum Cleaner,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/298e03db-2c54-40b6-abaf-7a7020ac918a.jpeg,https://shop.tiktok.com/view/product/1729477275847660213?region=US&local=en,美国,255.99,255.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/123a7b3f-03ec-4391-9689-1c2695518fdf.jpeg,aweme://ec/store?sellerId=7495577088309824181&url_maker=store_rpc&store_page_version=1,HomeShop01X,226,0,Household Appliances,家电,0,,0,2024-05-11,$0.00,,,
"Sgizoku Side Brushes Replacement Part Compatible with Shark ION Robot IQ R101AE(RV1001AE), IQ R101(RV1001), RV1000 AV911S AV2501AE RV2502AE Vacuum Cleaner Accessories Compare Part #102KY1000（14 Pack)",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/6e40f641-0a3d-48c7-aaf6-a04998c5b601.jpeg,https://shop.tiktok.com/view/product/1729477748738331394?region=US,美国,12.99,12.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/4b220d68-2f13-4723-84b3-bd2b0bf2146a.jpeg,aweme://ec/store?sellerId=7495713059991685890&url_maker=store_rpc&store_page_version=1,Sgizoku,36,46,Household Appliances,家电,0,,0,2024-06-21,$6.00,,,
Intex 12ft x 30in Prism Frame Above Ground Round Swimming Pool & Robot Vacuum,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/c9c56ecc-8655-441a-ab24-62adcb382f33.jpeg,https://shop.tiktok.com/view/product/1729478377079476936?region=US,美国,178.26,178.26,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/f7ff6614-cf32-4c0b-8562-5d81cc0c7da4.jpeg,aweme://ec/store?sellerId=7495489789548071624&url_maker=store_rpc&store_page_version=1,PET L.L.C.,692,0,Home Improvement,家装建材,0,,1,2024-05-15,$0.00,,,
"Robot Vacuum And Mop Combo, With WiFi/ Wireless, APP/ Voice Control, Automatic Self-Charging Robotic Vacuum, LiDAR Navigation, No-Mop&No-Go Zones, Scheduled Cleaning, Ideal For Pet Hair, Low Carpet",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/d1aa9443-5a17-463d-bfc0-1df6ac661ea2.jpeg,https://shop.tiktok.com/view/product/1729478533345088133?region=US&local=en,美国,146.98,146.98,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/f7fc999d-8364-413f-b702-6a0398f03607.jpeg,aweme://ec/store?sellerId=7495631327276403333&url_maker=store_rpc&store_page_version=1,YouSat,2146,0,Household Appliances,家电,0,,0,2024-05-15,$31.00,,,
Sgizoku Vacuum Bags Replacement Dust Bags Compatible with ECOVACS DEEBOT X2 Omni/ X2/ X2 PRO/ DEX86 Robot Vacuum Cleaner Accessories Spare Replacement Parts,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/61aa9646-716c-4249-a7b8-308f1b068a55.jpeg,https://shop.tiktok.com/view/product/1729478689401901826?region=US,美国,14.99,14.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/4b220d68-2f13-4723-84b3-bd2b0bf2146a.jpeg,aweme://ec/store?sellerId=7495713059991685890&url_maker=store_rpc&store_page_version=1,Sgizoku,36,46,Household Appliances,家电,0,,0,2024-06-21,$6.00,,,
Sgizuku Replacement Accessories Set for Ecovacs Deebot X2 / X2 Omni / X2 Pro / DEX86 Robot Vacuum Cleaner Spare Parts - Include 1 Main Brush 4 Side Brushes 4 Filter 6 Mop Pads 4 Dust bag 1 Brush,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/fa96632a-19a1-4e19-b592-8e166f2b14fc.jpeg,https://shop.tiktok.com/view/product/1729478750831809282?region=US,美国,27.99,27.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/4b220d68-2f13-4723-84b3-bd2b0bf2146a.jpeg,aweme://ec/store?sellerId=7495713059991685890&url_maker=store_rpc&store_page_version=1,Sgizoku,36,46,Household Appliances,家电,0,,0,2024-06-21,$6.00,,,
Shark AI Ultra Self-Empty Robot Vacuum,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/253d293f-fa3c-4c2c-a1ca-19efea7d9626.jpeg,https://shop.tiktok.com/view/product/1729478954262172336?region=US,美国,599.99,599.99,4,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/6899d71b-91d5-4e3f-8b35-71a013142185.jpeg,aweme://ec/store?sellerId=7495445983518362288&url_maker=store_rpc&store_page_version=1,Shark Home,27760,42,Household Appliances,家电,2,,1352,2024-05-15,$0.00,,,
Shark Matrix Self-Empty Robot Vacuum RV2310AE,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/bc3e0312-3613-4ed5-83dc-ce60f84beda5.jpeg,https://shop.tiktok.com/view/product/1729479007194419888?region=US,美国,499.99,499.99,1,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/6899d71b-91d5-4e3f-8b35-71a013142185.jpeg,aweme://ec/store?sellerId=7495445983518362288&url_maker=store_rpc&store_page_version=1,Shark Home,27760,42,Household Appliances,家电,1,,1945,2024-05-15,$0.00,,,
Shark Matrix Plus 2-in-1 Robot Vacuum and Mop with Matrix Clean RV2610WD,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/bfae0f03-9567-45e7-beeb-537872273ee1.jpeg,https://shop.tiktok.com/view/product/1729479008289788592?region=US,美国,449.99,449.99,2.3,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/6899d71b-91d5-4e3f-8b35-71a013142185.jpeg,aweme://ec/store?sellerId=7495445983518362288&url_maker=store_rpc&store_page_version=1,Shark Home,27760,42,Household Appliances,家电,3,,72,2024-05-15,$0.00,,,
"【Vacuum & Mop】3-in-1 Robot Vacuum, 4500Pa Strong Suction Carpet Auto-boost Robotic Vacuum Cleaner, Self-Charging, Remote&Voice Control, Anti-Collision and Boundary Strips robot  vacuum Home Appliances",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/9a5104a4-6ae0-43e7-85d1-c09813b4eaf6__1729480109426840492.jpeg,https://shop.tiktok.com/view/product/1729480109426840492?region=US,美国,139.99,139.99,4,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/51d01259-deb6-42bb-ac33-c4e910ae79e6.jpeg,aweme://ec/store?sellerId=7495130632515914668&url_maker=store_rpc&store_page_version=1,Laresar Store,31412,12,Household Appliances,家电,19,,342,2024-05-16,$0.00,,,
"【Black Friday】 Sweeping Robot Vacuum and Mop Combo, WiFi/App, Robotic Vacuum Cleaner with Schedule, 2 in 1 Mopping Robot Vacuum with Water tank and Dustbin, Self-Charging, Slim, Ideal for Hard Floor, Pet Hair, Carpet",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/b8f12219-f552-4fab-96b3-c464ada6093f.jpeg,https://shop.tiktok.com/view/product/1729483473358065898?region=US,美国,459.98,279.98,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/3803e308-c146-4acc-a20b-655c0161c668.jpeg,aweme://ec/store?sellerId=7495216307307776234&url_maker=store_rpc&store_page_version=1,PeakPath US,6003,5,Household Appliances,家电,2,,6,2024-06-21,,,,
"20000Pa Handheld Car Vacuum Cleaner Cordless,Hight Power Portable Mini High Suction Robot Vaccum Cleaner For Car Home Cleaning",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/a2f1aad4-7017-447a-a0a4-ff36f71b1e4e.jpeg,https://shop.tiktok.com/view/product/1729484952071148242?region=US,美国,25.00,25.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/51549390-d3ef-4e7a-993b-aa36726a9d7c.jpeg,aweme://ec/store?sellerId=7495730322877352658&url_maker=store_rpc&store_page_version=1,ExpertG,72,16,Household Appliances,家电,0,,1,2024-07-03,$7.96,,,
"Lubluelu Robot Vacuum and Mop Combo 3000Pa, LiDAR Navigation, 2-in-1 Laser Robotic Vacuum Cleaner, 5 Editable Mapping, 10 No-go Zones, WiFi/App/Alexa, Vacuum Robot for Pet Hair, Carpet, Hard Floor",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/954c627d-9d6d-4743-9811-bfd47dd10aca.jpeg,https://shop.tiktok.com/view/product/1729487000523739347?region=US,美国,169.99,169.99,3.5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/da82ed2c-2d53-4af6-8cf8-e554363d2fe2.jpeg,aweme://ec/store?sellerId=7495255957747304659&url_maker=store_rpc&store_page_version=1,HotVerdant,2867,12,Household Appliances,家电,6,,1040,2024-06-22,,,,
"3 in1 Robot Vacuum Cleaner Evol 3, Super-Thin, Powerful Suction, Quiet, Self-Charging Robotic Vacuum Cleaner, Cleans Hard Floors to Medium-Pile Carpets",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/47f4ec7c-013a-4be0-a6d3-0a47f501689a.jpeg,https://shop.tiktok.com/view/product/1729487773907194745?region=US,美国,148.79,148.79,4.3,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/d4d0aade-eb65-4f3a-962f-c5681fcc029e.jpeg,aweme://ec/store?sellerId=7495513445685627769&url_maker=store_rpc&store_page_version=1,Vacuum Innovation,1570,10,Household Appliances,家电,3,,67,2024-06-22,$0.00,,,
iHome AutoVac Nova S2 Robot Vacuum + Scrubbing Mop with Lidar Navigation,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/31c6bc05-c3aa-447a-82ff-3144af9d956b.jpeg,https://shop.tiktok.com/view/product/1729487878841274959?region=US,美国,191.99,191.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/8cbc825d-aff3-4bf4-bac7-c4f3723d4bbd.jpeg,aweme://ec/store?sellerId=7495500079385971279&url_maker=store_rpc&store_page_version=1,iHome Clean,22,4,Household Appliances,家电,0,,4,2024-08-06,$0.00,,,
"Holove Robot Vacuums Cleaner, Smart WIFI Automatic Vacuum sweeper for Pet Hair Floor",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/349de933-f249-417d-94af-ddf54567ba36.jpeg,https://shop.tiktok.com/view/product/1729488487282217065?region=US,美国,205.00,205.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/983450ff-45be-45bc-8617-1024e85d3bd9.jpeg,aweme://ec/store?sellerId=7495772618433333353&url_maker=store_rpc&store_page_version=1,CHANTALGSDHF's store,3,0,Household Appliances,家电,0,,21,2024-06-22,,,,
"Y10 Cordless Robotic Pool Cleaner, 2024 Pool Vacuum Robot with Powerful Suction, Walking Free, Auto-Parking, Lightweight, IPX8 Waterproof, suitable for Above/In-Ground Pool up to 1100 Sq.Ft, 90 Mins Runtime",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/13f90f03-2378-489c-9db6-880e57dc4e24.jpeg,https://shop.tiktok.com/view/product/1729488696478765329?region=US,美国,104.99,104.99,1,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/a06a9112-5b8b-45b2-80c2-cd76890aa0dc.jpeg,aweme://ec/store?sellerId=7495777642930538769&url_maker=store_rpc&store_page_version=1,INSE Clean,28,0,Household Appliances,家电,1,,122,2024-06-22,,,,
"KEEPOW Microfiber Mop Cloth Compatible with Roborock S5, S5 Max, S6, S6 MaxV, E4, S6 Pure, E5, E35, E2, E25, Q7, Q7Max Robot Vacuum Cleaner",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/a8544303-a60a-433c-ad5f-bdbb4a9759a8.jpeg,https://shop.tiktok.com/view/product/1729488848464744652?region=US,美国,17.99,15.99,4,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/6482363c-72e3-4601-8978-2f47037aed24.jpeg,aweme://ec/store?sellerId=7495370956870682828&url_maker=store_rpc&store_page_version=1,Keepow,44177,171,Home Supplies,居家日用,1,,1,2024-06-22,$5.99,,,
"Lefant M210 Pro Robot Vacuum Cleaner, 2200Pa Powerful Suction, 120 Mins Runtime, Automatic Self-Charging, Wi-Fi/App/Alexa Control, Ideal for Pet Hair, Hard Floor and Low-Pile Carpet",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/ea39f63d-5824-46a1-aa04-2765e691713f.jpeg,https://shop.tiktok.com/view/product/1729489087406969587?region=US,美国,199.99,199.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/178e2734-ef01-476f-9a87-e7e264592ca8.jpeg,aweme://ec/store?sellerId=7495343675799079667&url_maker=store_rpc&store_page_version=1,Lefant Sale Store,1662,8,Household Appliances,家电,0,,7,2024-06-22,,,,
"Robot Vacuum Cleaner, Super-Thin, Powerful Suction, Quiet, Self-Charging Robotic Vacuum Cleaner, Cleans Hard Floors to Medium-Pile Carpets",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/46644639-e17e-4e58-8b82-fa878bd08fcd.jpeg,https://shop.tiktok.com/view/product/1729489663834690425?region=US,美国,149.49,139.19,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/d4d0aade-eb65-4f3a-962f-c5681fcc029e.jpeg,aweme://ec/store?sellerId=7495513445685627769&url_maker=store_rpc&store_page_version=1,Vacuum Innovation,1570,10,Household Appliances,家电,6,,160,2024-06-22,$0.00,,,
"3 in 1 Robot Vacuum Cleaner Evol 3, Super-Thin, Powerful Suction, Quiet, Self-Charging Robotic Vacuum Cleaner, Cleans Hard Floors to Medium-Pile Carpets",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/cdc17c8f-22fe-43d9-88c8-db6fa81a651b.jpeg,https://shop.tiktok.com/view/product/1729492570261459833?region=US,美国,148.79,148.79,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/d4d0aade-eb65-4f3a-962f-c5681fcc029e.jpeg,aweme://ec/store?sellerId=7495513445685627769&url_maker=store_rpc&store_page_version=1,Vacuum Innovation,1570,10,Household Appliances,家电,0,,7,2024-06-22,$0.00,,,
"VersLife 2 In 1 Cordless Vacuum Cleaner, Type C Rechargeable Robot Vacuum Cordless Cleaner for Hard Floor, Wooden Floor, Carpet Cleaning, Household Appliances, Home Appliances",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/c7e2cc0e-a7f0-4ae9-9761-92d0ac686266.jpeg,https://shop.tiktok.com/view/product/1729495146031583284?region=US,美国,156.72,152.80,4.2,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/4aecc929-0989-4cae-bcff-4118b3acd439.jpeg,aweme://ec/store?sellerId=8647164531220058164&url_maker=store_rpc&store_page_version=1,Smart Home US,1723,0,Household Appliances,家电,77,,2823,2024-07-02,$0.00,,,全托管
"Robot Vacuum Cleaner, Super-Thin, Powerful Suction, Quiet, Self-Charging Robotic Vacuum Cleaner, Cleans Hard Floors to Medium-Pile Carpets",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/10a25c68-a5c5-46ee-afe0-56e177f618ee__1729495784199852889.jpeg,https://shop.tiktok.com/view/product/1729495784199852889?region=US,美国,699.99,699.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/9354d5df-64c5-416d-a42c-57149e723800.jpeg,aweme://ec/store?sellerId=7495790339082521433&url_maker=store_rpc&store_page_version=1,JOSIES SHOP,146,0,Household Appliances,家电,0,,1,2024-09-24,,,,
"CHITA LIVING Lucas Mid-Century Sofa (73"") with Airy Design and 7-Inch Legs for Robot Vacuum Cleaning",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/4d20c034-a2fc-4549-9545-ea5f77d1eda3.jpeg,https://shop.tiktok.com/view/product/1729495956674220575?region=US,美国,609.00,609.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/efb40f37-7324-44a1-bc05-e5f68563d315.jpeg,aweme://ec/store?sellerId=7495657859645803039&url_maker=store_rpc&store_page_version=1,Chita Living Furniture,63,88,Furniture,家具,0,,2,2024-06-22,,,,
"Robovac Pro Robot Vacuum G6000 Robot Vacuum Cleaner Strong Suction Button Control Portable Cleaning Power Waterproof, Cordless, Automatic, Lightweight, Durable, Portable, White",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/bfa9dc94-a968-4559-bd8b-3ecd52dd5deb.jpeg,https://shop.tiktok.com/view/product/1729496500032607218?region=US,美国,80.99,80.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/0ef97b50-8eac-49fb-8720-a1fe7f9eb054.jpeg,aweme://ec/store?sellerId=7495792477357640690&url_maker=store_rpc&store_page_version=1,SEVENMARTLLC,21,0,Household Appliances,家电,0,,0,2024-07-13,,,,
"Robot Vacuum and Mop Combo, 4500Pa Strong Suction, 3 in 1 Robotic Vacuum Cleaner , Self-Charging, Remote&Voice Control, Anti-Collision, Carpet Auto-boost and Boundary Strips",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/052ca984-f0f0-436a-bdde-8e890b8c67d3.jpeg,https://shop.tiktok.com/view/product/1729496892619592569?region=US,美国,148.79,148.79,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/d4d0aade-eb65-4f3a-962f-c5681fcc029e.jpeg,aweme://ec/store?sellerId=7495513445685627769&url_maker=store_rpc&store_page_version=1,Vacuum Innovation,1570,10,Household Appliances,家电,0,,10,2024-06-23,$0.00,,,
Car Vacuum Cleaner Wireless Portable 6 in 1 Mini High Suction Robot Vacuum Cleaner For Wireless Small Vacuum Cleaner for Car/Home/Desk rainbow vacuum,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/fab3257a-30ff-4e30-ab5f-fa644c128fc2.jpeg,https://shop.tiktok.com/view/product/1729497250630701118?region=US,美国,49.89,49.89,3.7,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/35406acf-29e3-40a3-832c-4d4f722cf77e.jpeg,aweme://ec/store?sellerId=7495753435516340286&url_maker=store_rpc&store_page_version=1,QSK clean,603,10,Household Appliances,家电,3,,4,2024-06-23,$7.99,,,
